,interest 3mo,interest 6mo,interest 1yr,interest 10yr,deflator inflation - 3mo actual,deflator inflation - 6mo actual,deflator inflation - 1yr actual,cpi inflation - 3mo actual,cpi inflation - 6mo actual,cpi inflation - 1yr actual,cpi inflation - 10yr actual,cpi inflation - 1yr forecast,cpi inflation - 3mo forecast,cpi inflation - 6mo forecast,deflator inflation - 1yr forecast,cpi inflation - 10yr forecast,deflator inflation - 3mo forecast,deflator inflation - 6mo forecast
1947-01-01,,,,,5.657713538929333,6.223141811236665,6.469839248766496,5.673853996782641,7.281105990783399,8.832565284178173,2.4764754595987704,,,,,,,
1947-04-01,,,,,6.5988579274380355,8.332679482149885,5.900353079639076,8.629548173141567,10.146902922913803,9.01105558079658,2.4191227505231616,,,,,,,
1947-07-01,,,,,9.728684484421782,6.513853515474244,6.097090375858594,11.166234760907825,10.019267822736033,8.477842003853553,2.2914842315515216,,,,,,,
1947-10-01,,,,,3.0913678535015987,3.329316059053955,3.8641156974992485,8.386529838034312,7.49495531853559,4.525799942346498,2.0593107500130436,,,,,,,
1948-01-01,,,,,3.512450014265088,5.5011585320277945,2.5263472606323445,6.329334605678058,6.605504587155986,1.3832039520113026,1.9670328659729286,,,,,,,
1948-04-01,,,,,7.3412719848552035,4.326887456471784,0.6075424168333843,6.668198784900499,1.5004167824395953,-0.3195332036676657,1.8754138274697851,,,,,,,
1948-07-01,,,,,1.220221748128442,-0.4364588637520761,-1.731286826216627,-3.6785654905941803,-3.716354693264101,-2.7872660199480648,1.7021748950881488,,,,,,,
1948-10-01,,,,,-2.094093345333644,-3.0459061570817125,-1.9653346870693977,-3.8240679199760166,-2.123552123552108,-2.1235521235521193,1.804958114736177,,,,,,,
1949-01-01,,,,,-4.044583111844894,-3.0327331049063266,-1.6548808048407082,-0.4457445787918284,-1.8933593206180932,-1.4896282890157098,1.9183453169620002,,,,,,,
1949-04-01,,,,,-2.0673406916453776,-0.898446130053765,-0.30193681419840024,-3.3590120415476354,-2.146341463414636,-0.6271777003484358,1.946856511711026,,,,,,,
1949-07-01,,,,,0.26640027624725526,-0.2812939521800395,2.390998593530247,-0.9568709270043958,-1.0962754743499614,2.0520028109627386,2.0830283708642483,,,,,,,
1949-10-01,,,,,-0.8293841833991564,0.2959017606154912,4.231395176801289,-1.2417111707063215,0.9016624401239515,4.367427444350502,2.167731556149466,,,,,,,
1950-01-01,,,,,1.4207503467005294,5.070422535211261,8.198665678280204,3.040983251466216,5.228942905596368,8.94573205200675,2.2080692122673717,,,,,,,
1950-04-01,,,,,8.593680917829408,8.15482345989067,8.524154232530655,7.282530388762064,7.798036465638125,9.172510518934086,2.191873695438318,,,,,,,
1950-07-01,,,,,7.392231011839753,11.04684788895316,6.28253325621746,8.017174778307439,12.339898085663092,7.147775788458888,2.014516896635854,,,,,,,
1950-10-01,,,,,14.112877065444957,8.545067423704777,5.528743789921919,15.931192053298673,10.151187904967651,6.5739740820734305,1.877429444497558,,,,,,,
1951-01-01,,,,,2.6222437532879104,1.4387503425596027,1.8292682926829285,3.872746962631656,1.8420028538072675,2.80191983396032,1.4976817695731448,,,,,,,
1951-04-01,,,,,0.24495628976334768,2.409474543969514,1.2932208004356127,-0.2056026773614931,2.8520041109969085,2.0811921891058516,1.3971488573639057,,,,,,,
1951-07-01,,,,,4.545196013302766,2.2039317053261342,2.3603836473709228,5.869323806922097,3.7275064267352054,2.8277634961439535,1.4414798996524425,,,,,,,
1951-10-01,,,,,-0.16144221933134564,0.17486044791175104,1.4930392090927391,1.5170688222955904,1.2919569347688675,1.443951868271065,1.30875178760812,,,,,,,
1952-01-01,,,,,0.5110103233246126,2.489403216039854,1.567651214425081,1.0585350516251169,1.8927444794952564,0.7697160883280763,1.3096543957803242,,,,,,,
1952-04-01,,,,,4.437065209463918,2.808762263136666,1.632845047708642,2.709153714971444,1.5857034986156648,0.8809463881197965,1.3208008062553844,,,,,,,
1952-07-01,,,,,1.1413790550736127,0.6379585326953929,0.9303561935140925,0.44974706468373044,-0.35000000000000586,0.6624999999999881,1.2815823349270339,,,,,,,
1952-10-01,,,,,0.13250737193426326,0.45059969518255194,0.8481876615201056,-1.1503602802062607,0.17480334623547478,0.7241852915470082,1.294548144828589,,,,,,,
1953-01-01,,,,,0.7676783402624674,1.2188659247482914,1.1261261261261257,1.4998142805917243,1.677936388680168,1.2521913348359615,1.355276299749697,,,,,,,
1953-04-01,,,,,1.6626553810602744,1.242975206611563,1.0314049586776841,1.8420593883595546,1.2724550898203901,0.7110778443113919,1.3362934849699748,,,,,,,
1953-07-01,,,,,0.8156019532426484,1.0271266789570799,0.7374242823281474,0.6947892565717542,0.8195703464547233,-0.012417732522040925,1.3512413007712887,,,,,,,
1953-10-01,,,,,1.2333944494464457,0.8147710099218219,0.8147710099218219,0.9410021054967093,0.14875418371143034,-0.49584727903806414,1.3609945334884799,,,,,,,
1954-01-01,,,,,0.39283729873661555,0.44543429844097204,0.9891261627145376,-0.643604322280265,-0.8409596834034083,-0.5936186000494725,1.3785662235326512,,,,,,,
1954-04-01,,,,,0.4970407101078168,0.8114652182448889,1.3088148681368983,-1.0418610541333535,-1.1396011396011652,-0.5698005698005493,1.4109212398687454,,,,,,,
1954-07-01,,,,,1.1226062258715646,1.529411764705868,1.8954248366013005,-1.2438594512421315,-0.3477396920019915,-0.23596621957275854,1.4597119493824806,,,,,,,
1954-10-01,,,,,1.9245810860534496,1.7988659323469935,2.607052075865224,0.547774751027844,4.440892098500626e-14,0.37373863211662695,1.5371533384032077,,,,,,,
1955-01-01,,,,,1.6570675520505067,2.2442757994421747,3.145877926963747,-0.5477747510277569,-0.12440905697932436,0.24881811395869313,1.554467231136858,,,,,,,
