date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle
1989-10-01,49.53015459231523,48.81508675141432,0.014542247958005294,31.487813986565257,31.128140607286344,0.011488360673690412,8.581962726509943,8.267993886935601,0.037270740887791476,114.51360762324884,111.65742770285428,0.025258157059391273,55.55103849164716,54.87292749833397,0.012282107632016093,19.784257143197472,19.906788804414965,-0.006174291836018142
1990-01-01,49.67258082344678,48.98268580377323,0.013986202446329532,31.61637620301821,31.26403698531012,0.011206761768976836,8.549887394984232,8.229495801480226,0.038193363362008625,113.93345149327749,111.56865766431083,0.02097435390916136,55.44783465389515,55.01237080622978,0.007884578917643381,19.919720686902533,19.967719818475903,-0.0024067302456209916
1990-04-01,49.74849501621128,49.14194477942941,0.01226726960572977,31.58030478426093,31.39517191239645,0.005879539620707863,8.469891896959195,8.192306934416381,0.033322210356268034,113.20080832745356,111.45426596518585,0.01554897040414005,55.6681499366647,55.13817367446838,0.009565885524573048,20.00620982017733,20.02998373182033,-0.0011876211162000772
1990-07-01,49.66656517653243,49.29537922965487,0.007501624787008776,31.762043535746827,31.523045155563544,0.0075531067855370004,8.263440543822597,8.158168249935828,0.01282136693490843,112.36306351883225,111.32258402850557,0.009303118067788496,55.84945274450652,55.251256919995726,0.010768636978976787,20.047103076524294,20.093554324715043,-0.002314424921412872
1990-10-01,49.08142519481467,49.44591899235943,-0.007398869082457793,31.615475033419543,31.64929956584927,-0.0010693007559705592,7.744281643347464,8.128963044101278,-0.04847865002706664,111.57835438299884,111.18299594251268,0.003549618055625814,55.950470800047654,55.352889896151694,0.01073798027505557,19.888788375024507,20.15839019658533,-0.013464413932975816
1991-01-01,48.747817633760775,49.59676385132842,-0.017265156714595165,31.28784171221887,31.775755411415535,-0.015474012175720642,7.468001938273994,8.106619023808703,-0.0820534061919429,110.25113658745367,111.04548844037886,-0.007179099676993594,55.950753807819694,55.44473273009933,0.009085189607807465,19.90781243863916,20.22442025672087,-0.015778558302065093
1991-04-01,49.028523295010025,49.75092298069523,-0.014626778995413758,31.424190236359216,31.904241061503736,-0.015160963581035247,7.4143888016870445,8.092811336415254,-0.08755363338682676,109.33772136109927,110.92024564944983,-0.014369982088410005,55.88861079075583,55.528835491487754,0.006458172606373047,20.138846040395936,20.291401802778577,-0.00754665106197816
1991-07-01,49.15631853056211,49.910904714802,-0.015234115846842755,31.471682128195628,32.036304779073554,-0.017781622609985615,7.504818701199009,8.088812151070389,-0.0749365832783142,108.94557865791525,110.8169111752553,-0.017030911421795025,55.791606281876234,55.607580623815984,0.0033038988985465423,20.250858624271064,20.35888817516045,-0.0053203880463121855
1991-10-01,49.19153817131955,50.07879296452681,-0.017876004036601945,31.40976461392213,32.1732160783357,-0.02401548806713727,7.68581368522342,8.095480721106368,-0.05192971925806189,108.46101593130217,110.74410786325014,-0.020831397127853535,55.702352163982276,55.68359114539973,0.0003368651052824134,20.33556403487534,20.42633040675105,-0.004453498697156277
1992-01-01,49.67055450508202,50.25622356009429,-0.011722098372791478,32.00784638737409,32.31590811708314,-0.00957854800084279,7.468940612595722,8.113339197037293,-0.0827563514575611,107.58336528144443,110.70927841096191,-0.02864161399929621,55.69230723790768,55.75962045075276,-0.0012079328267491363,20.643617077015595,20.493104096709338,0.007317727211330283
