date,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend,real_m2,real_m2_trend,t_bill_3mo,t_bill_3mo_trend,pce_inflation,pce_inflation_trend,unemployment,unemployment_trend
1959-01-01,27.23251108034968,27.13808749104505,16.512988304240647,16.51106163112085,4.4379499862997696,4.302996694362324,108.03726506575025,108.12577990420425,27.314522403295452,27.45287643521665,14.483600537884502,14.400470538390952,15.359521171191158,15.043592949139805,0.027733333333333336,0.02665186201256149,0.009049773755656076,0.017828882291809626,0.05833333333333333,0.056625965654471505
1959-04-01,27.744771327195313,27.254601019959814,16.748424054940383,16.582039679965444,4.744745377900909,4.3182357869674926,109.67540070233206,107.88209657200537,27.435722341306672,27.54505863443596,14.589783655053969,14.466549695976681,15.507750898559195,15.18500049119712,0.03,0.026894885711232868,0.011291637914810693,0.01742571249092327,0.051000000000000004,0.05722338974079585
1959-07-01,27.66534155721156,27.378119136408213,16.899794434144606,16.655648151841906,4.405407166454419,4.335206189664283,108.96324624806168,107.65285041477827,27.63245545892393,27.636962436002857,14.573257494745588,14.535266626261896,15.602242207343416,15.327936345742794,0.03540000000000001,0.02710467574285235,0.016673979815708728,0.016988810222882858,0.05266666666666667,0.057744471236946086
1959-10-01,27.655528442522854,27.508930003590724,16.890590452971928,16.731928302672358,4.52680087582453,4.35395238439881,108.64936372012855,107.43811735562774,27.748552056310196,27.72909874735894,14.574028577530434,14.606652762468118,15.545553067010264,15.472822998764897,0.042300000000000004,0.027277650879427944,0.022574778955289254,0.01652489246549164,0.05600000000000001,0.05819200667047726
1960-01-01,28.0859834309788,27.647511579191697,16.891712300548356,16.811075718134106,4.993335159232339,4.374565354798749,108.59020593897155,107.23878873302792,27.790125992584766,27.821982494888402,14.798355945078587,14.680764881481286,15.4564484747718,15.620271664171703,0.03873333333333333,0.027415414470628376,0.016940707523667164,0.01604047942754837,0.051333333333333335,0.058565618941087985
1960-04-01,27.855434891896145,27.79444809639711,17.10245862823803,16.89339008750539,4.483804534162391,4.397246710943357,108.46539691806063,107.0565050938251,28.057204657295745,27.916147749255597,14.638769016138065,14.757641055188595,15.500982194776979,15.770962592335746,0.029933333333333336,0.02752895883432272,0.018175051175485457,0.015545872496907918,0.052333333333333336,0.058863560944307766
1960-07-01,27.902954974605088,27.950615933533296,16.985390180232713,16.979228672780316,4.417441114510641,4.422570132735708,107.51794355616329,106.89373949356205,28.177201164459383,28.012115787635125,14.725592367446188,14.83739488266043,15.673135829681062,15.925496823683238,0.0236,0.027636349987669277,0.015783957087366574,0.015051935703985208,0.05533333333333334,0.059079565397161235
1960-10-01,27.448757838309998,28.116955446795625,16.972593124700172,17.069088373365606,3.8598696247323514,4.451180141226539,106.16215111850711,106.75383153640642,28.267321873052733,28.11050371804515,14.589559959053686,14.920067772831421,15.799298719772949,16.084324861822406,0.023066666666666666,0.027757156681888197,0.01477892929416802,0.01457117631586929,0.06266666666666666,0.05920328362441618
1961-01-01,27.533680735264127,28.294406097645897,16.89956456403377,17.163482037735744,3.9595661586746353,4.483739966760391,105.16645452296673,106.64050422741329,28.211677740418722,28.212041197777488,14.734771054308624,15.005631876315014,15.979111179014357,16.24775246183612,0.0235,0.027908424949457368,0.015372366487016231,0.014116559113013828,0.068,0.059222025555800493
1961-04-01,27.91017488727745,28.48351097286219,17.0539711749017,17.262874688388237,4.22552446591929,4.520537120847822,104.58667589093831,106.55711230588773,28.194724015150612,28.317567425163613,14.993175287989237,15.093848060935729,16.183743297761616,16.415913802582413,0.023033333333333333,0.028104269266595167,0.009930547093944142,0.013701178721483909,0.07,0.05912526573544344
1961-07-01,28.358950063288226,28.684347757743478,17.10197598062513,17.36757635897988,4.541966132965937,4.561522915496272,104.88222188378509,106.50609658842234,28.248976409343314,28.42793488745472,15.19610959938713,15.184299172888737,16.364340071587737,16.588775059140556,0.023033333333333333,0.028356048843926555,0.009772382397571944,0.013338914646953373,0.06766666666666667,0.05890796494150191
1961-10-01,28.8688415967489,28.89663744359322,17.382253450380354,17.477774338991885,4.620659439397518,4.606460877477276,106.04176229525876,106.48867886439307,28.422269501757565,28.54393332077961,15.326331908970886,15.276494350465288,16.573800057381344,16.766150792216994,0.0246,0.028671953557118202,0.006405607928450685,0.013041289750328854,0.062,0.058571880661048153
1962-01-01,29.33713987573813,29.119892395720452,17.523964366081472,17.59349403367451,4.843682976926669,4.65509938911189,106.26632655981271,106.50508837326788,28.60938510986151,28.6662543501191,15.517867713002222,15.369938230255347,16.803458662333377,16.947702146404968,0.02723333333333333,0.02905684658464266,0.008866638518607806,0.01281759780986112,0.056333333333333326,0.058124244569732655
1962-04-01,29.493164560731365,29.353598076799102,17.707610209825518,17.71470352186224,4.750712019018544,4.707190215926123,107.1336119060653,106.55530650441483,28.785292164612997,28.795527341043368,15.4849338759224,15.46415463640992,17.067769450440956,17.132950567772248,0.02716666666666667,0.029513046133999275,0.012607830126078357,0.01267298530266227,0.05533333333333334,0.05757443091779276
1962-07-01,29.721032427248165,29.597365322075763,17.779758380690193,17.841328258707446,4.790290977343664,4.762595669954344,106.42746688144018,106.63919722218738,28.906137534905376,28.93236045124869,15.648830576574642,15.558748679795787,17.218564926372824,17.321302408226252,0.028399999999999998,0.030041730716905322,0.011721567684539469,0.012610129356287369,0.05566666666666666,0.05693069463594307
1962-10-01,29.651540245007652,29.850883793203234,17.94831538270766,17.973289157764956,4.599117191461239,4.8212017273628875,105.18188561735944,106.75701709993214,29.002038928727867,29.07737086561178,15.713940128080102,15.653328844755618,17.429263301395203,17.51209454901046,0.02813333333333334,0.030642612357910992,0.013690404707577875,0.012631666376306114,0.05533333333333334,0.05619988996890789
1963-01-01,29.828137281210328,30.11391333869545,17.958287820624456,18.110467425786634,4.783128687517817,4.882908055787356,105.29658512854235,106.9089229714163,29.067592160950074,29.231176103185238,15.783856278874138,15.74755094330539,17.65362759944149,17.704567393459936,0.029066666666666668,0.03131437699986841,0.012256367332297069,0.012739677417243366,0.057666666666666665,0.05538808114393072
1963-04-01,30.032972975894527,30.38607968911799,18.046576116831986,18.252726193159067,4.84770465675326,4.947464287883473,105.5142559390512,107.09410961951073,29.19334296394719,29.39436422715503,15.846968141870606,15.841100961914766,17.92832041936818,17.8978739246329,0.0294,0.032054142286239345,0.010187060645776125,0.012936905245081025,0.05733333333333333,0.05450079079035783
1963-07-01,30.566655513460816,30.666813088195187,18.279642040200105,18.39982831281432,4.961856990792316,5.014542185158418,105.36655704623723,107.31077772432883,29.33676532113385,29.56743843501143,16.115592282497992,15.933680744608756,18.19296970170636,18.091097294555816,0.03293333333333333,0.03285762104152733,0.012358148654268986,0.013225790556997899,0.055,0.053544965653487174
1963-10-01,30.6385007559672,30.955296529308427,18.274693596891833,18.551397954744612,5.022051413943475,5.083730302777366,105.7404108910146,107.55614193309704,29.500047806176376,29.750792329701845,16.08504771350693,16.024989460952458,18.31925013622572,18.283301264094845,0.03496666666666667,0.033718867251307,0.013031631323302761,0.013607055397298229,0.05566666666666666,0.05252932281770608
1964-01-01,31.152066581892292,31.250617465025375,18.583704203294467,18.706970485649617,5.1379223190160515,5.154559228585819,107.47853287209391,107.82618224667605,29.67279594213526,29.94468909110471,16.1492261018794,16.114834524781507,18.488471367798585,18.47357673605767,0.0353,0.03463198222133537,0.01488394070049015,0.01408087953409705,0.05466666666666666,0.05146348876386843
1964-04-01,31.365776607931377,31.551624138016006,18.834791277829886,18.8658882693691,5.107729040976021,5.226492074261899,107.52120522339371,108.1157050227449,29.874458670502708,30.149245665316492,16.217327616246852,16.20305790253373,18.68677599034822,18.661003264415505,0.03476666666666667,0.03559184713200404,0.015509818953824306,0.01464708309546316,0.052000000000000005,0.05035905081273373
1964-07-01,31.719937380314743,31.85705556965614,19.08712147835202,19.02739210297072,5.1625552425862855,5.298950019281671,107.74779819757742,108.41925294080323,30.05179518240641,30.36441520690223,16.344124158589754,16.289520921394566,18.951660800620402,18.84463773720536,0.03496666666666667,0.03659376067481626,0.013967955865954451,0.015305988122694349,0.05,0.04922959827125073
1964-10-01,31.677200559318802,32.165481205751675,19.033376733958644,19.19067620636355,5.223393065602276,5.371244366183636,108.31939660906326,108.73093831699977,30.233625798744537,30.58998003850244,16.231759637597037,16.374092178711653,19.167220200025977,19.023523283726902,0.036833333333333336,0.037632505803484456,0.013565664834522151,0.0160584558669999,0.04966666666666666,0.04808974603961026
